rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;fecha_bbdd;codigo_bbdd;grado;agno
22505;3;COLEGIO CHARLES DARWIN DE ANCUD;10;DE LOS LAGOS;102;CHILOÉ;10202;ANCUD;102;Chiloe;3;2;3;1;21;19;256;275;-41;11;0;11;-1;0;0;0;;;;;42.9;33.3;23.8;26.3;68.4;5.3;0;20240418;final20240418v1;2m;2023
20513;3;AMAZING GRACE ENGLISH SCHOOL - PEÑUELAS;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;4;3;5;1;45;45;289;318;-2;7;3;-5;0;0;0;0;;;;;17.8;33.3;48.9;13.3;37.8;48.9;0;20240418;final20240418v1;2m;2023
570;3;COLEGIO ELENA BETTINI;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;41;Elqui;3;2;3;1;40;41;277;304;11;13;21;40;0;0;1;1;;;;;25.0;42.5;32.5;19.5;39.0;41.5;0;20240418;final20240418v1;2m;2023
3865;2;COLEGIO ADVENTISTA DE CHILE;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;3;2;3;2;145;148;267;267;11;14;11;3;1;1;1;0;;;;;31.7;41.4;26.9;41.9;41.9;16.2;0;20240418;final20240418v1;2m;2023
20181;2;COLEGIO SAINT PATRICK SCHOOL;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;3;2;4;1;55;57;279;318;-8;32;10;30;0;1;1;1;;;;;23.6;34.5;41.8;12.3;36.8;50.9;0;20240418;final20240418v1;2m;2023
16886;6;COLEGIO VALLES DEL MAIPO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;132;Sur;3;2;2;1;92;94;230;227;0;8;-10;-17;0;0;-1;-1;;;;;69.6;18.5;12.0;71.3;26.6;2.1;0;20240418;final20240418v1;2m;2023
10457;4;COLEGIO MAIPO;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;1;1;1;1;45;44;233;217;5;-13;6;-10;0;0;1;0;;;;;55.6;33.3;11.1;77.3;22.7;0.0;0;20240418;final20240418v1;2m;2023
3796;6;LICEO BICENTENARIO POLIVALENTE NUESTRA SEÑORA DE LA MERCED;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;161;Diguillín;3;2;2;1;106;105;260;284;0;3;20;40;0;0;1;1;;;;;37.7;37.7;24.5;32.4;40.0;27.6;0;20240418;final20240418v1;2m;2023
31373;4;COLEGIO SAINT JOSEPH SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13107;HUECHURABA;137;Norte;4;3;5;1;43;43;288;327;-5;-14;2;4;0;0;0;0;;;;;16.3;34.9;48.8;11.6;32.6;55.8;0;20240418;final20240418v1;2m;2023
8442;5;ESCUELA PEDRO PABLO LEMAITRE;12;DE MAGALLANES Y DE LA ANTÁRTICA CHILENA;121;MAGALLANES;12101;PUNTA ARENAS;121;Magallanes;1;1;3;1;42;45;229;223;-18;-22;-27;-41;-1;-1;-1;-1;;;;;66.7;28.6;4.8;77.8;20.0;2.2;0;20240418;final20240418v1;2m;2023
13188;1;COLEGIO CERVANTINO;3;DE ATACAMA;31;COPIAPÓ;3101;COPIAPÓ;31;Copiapo - Chanaral;3;2;4;1;85;86;249;264;10;20;-20;-24;0;1;-1;-1;;;;;47.1;35.3;17.6;46.5;33.7;19.8;0;20240418;final20240418v1;2m;2023
24426;0;ESCUELA PARTICULAR PHILIPPE COUSTEAU;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;2;1;62;65;225;229;2;1;-15;-15;0;0;-1;-1;;;;;67.7;24.2;8.1;70.8;27.7;1.5;0;20240418;final20240418v1;2m;2023
4483;0;LICEO BICENTENARIO POLITECNICO HEROES DE LA CONCEPCIÓN;8;DEL BIOBÍO;83;BIOBÍO;8304;LAJA;82;Bio Bio;2;1;2;1;214;206;245;255;-1;-2;5;11;0;0;1;1;;;;;53.3;29.4;17.3;50.0;35.0;15.0;0;20240418;final20240418v1;2m;2023
9106;5;CENTRO EDUCACION MARIANO EGANA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;133;Oriente;1;1;1;1;112;111;229;225;26;3;2;-2;1;0;0;0;;;;;66.1;29.5;4.5;67.6;29.7;2.7;0;20240418;final20240418v1;2m;2023
6922;1;LICEO PADRE ALCUINO;14;DE LOS RÍOS;141;VALDIVIA;14103;LANCO;141;Valdivia;3;2;1;1;20;19;233;253;2;24;6;26;0;0;0;1;;;;;55.0;25.0;20.0;47.4;42.1;10.5;0;20240418;final20240418v1;2m;2023
10248;2;LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13127;RECOLETA;137;Norte;5;2;2;1;163;165;267;266;46;21;27;22;1;1;1;1;;;;;28.8;47.2;23.9;40.6;41.2;18.2;0;20240418;final20240418v1;2m;2023
9584;2;LICEO COMERCIAL VATE VICENTE HUIDOBRO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13131;SAN RAMÓN;132;Sur;5;2;1;1;114;115;240;235;-4;12;13;8;0;0;1;1;;;;;53.5;29.8;16.7;62.6;31.3;6.1;0;20240418;final20240418v1;2m;2023
430;8;LICEO POLITÉCNICO BELÉN;3;DE ATACAMA;31;COPIAPÓ;3101;COPIAPÓ;31;Copiapo - Chanaral;3;2;2;1;51;52;257;195;13;-12;17;-49;1;0;1;-1;;;;;37.3;41.2;21.6;94.2;5.8;0.0;0;20240418;final20240418v1;2m;2023
24898;3;COLEGIO SAN FRANCISCO MISIONERO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;3;1;52;53;264;266;13;26;8;2;1;1;1;0;;;;;40.4;32.7;26.9;37.7;47.2;15.1;0;20240418;final20240418v1;2m;2023
2422;8;LICEO FRANCISCO ANTONIO ENCINA ARMANET;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6107;LAS CABRAS;61;Cachapoal;2;1;1;1;190;196;219;219;19;5;-8;-8;1;0;-1;-1;;;;;75.8;17.4;6.8;77.0;20.4;2.6;0;20240418;final20240418v1;2m;2023
1781;7;ALLIANCE FRANCAISE DE VALPARAISO;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;4;3;5;1;46;45;271;296;0;-19;-15;-27;0;-1;-1;-1;;;;;30.4;32.6;37.0;15.6;46.7;37.8;0;20240418;final20240418v1;2m;2023
9484;6;COLEGIO SANTA ROSA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13130;SAN MIGUEL;131;Centro;3;2;4;1;64;62;268;275;12;23;-1;-13;1;1;0;-1;;;;;35.9;37.5;26.6;35.5;46.8;17.7;0;20240418;final20240418v1;2m;2023
17765;2;COLEGIO MADRE PAULINA;8;DEL BIOBÍO;81;CONCEPCIÓN;8103;CHIGUAYANTE;83;Concepcion;3;2;3;1;65;65;264;276;24;28;8;12;1;1;1;1;;;;;32.3;40.0;27.7;33.8;38.5;27.7;0;20240418;final20240418v1;2m;2023
3656;0;LICEO POLIVALENTE JUAN PACHECO ALTAMIRANO;16;DE ÑUBLE;161;DIGUILLÍN;16103;CHILLÁN VIEJO;161;Diguillín;2;1;1;1;29;27;240;241;13;29;13;14;0;1;1;1;;;;;58.6;27.6;13.8;63.0;29.6;7.4;0;20240418;final20240418v1;2m;2023
4984;0;ESCUELA ROSITA RENARD;8;DEL BIOBÍO;81;CONCEPCIÓN;8102;CORONEL;83;Concepcion;2;1;1;1;41;43;251;235;11;0;24;8;0;0;1;0;;;;;43.9;46.3;9.8;58.1;37.2;4.7;0;20240418;final20240418v1;2m;2023
25591;2;LICEO TECNICO PROFESIONAL DE BUIN;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;132;Sur;1;1;1;1;187;188;218;219;0;-13;-9;-8;0;-1;-1;-1;;;;;75.9;17.6;6.4;78.2;19.7;2.1;0;20240418;final20240418v1;2m;2023
1635;7;COLEGIO AGUSTIN EDWARDS;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;4;1;28;29;230;236;8;-12;-39;-52;0;0;-1;-1;;;;;67.9;10.7;21.4;69.0;24.1;6.9;0;20240418;final20240418v1;2m;2023
22196;1;COLEGIO QUELLON;10;DE LOS LAGOS;102;CHILOÉ;10208;QUELLÓN;102;Chiloe;3;2;2;2;17;18;241;262;-23;13;1;18;-1;0;0;1;;;;;47.1;29.4;23.5;33.3;55.6;11.1;0;20240418;final20240418v1;2m;2023
16955;2;ESCUELA BASICA COLEGIO SAN JUAN DE LAMPA;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13302;LAMPA;137;Norte;3;2;3;1;77;78;278;321;16;-3;22;57;1;0;1;1;;;;;28.6;39.0;32.5;5.1;39.7;55.1;0;20240418;final20240418v1;2m;2023
384;0;LICEO BICENTENARIO  MANUEL MAGALHAES MEDLING;3;DE ATACAMA;32;CHAÑARAL;3202;DIEGO DE ALMAGRO;31;Copiapo - Chanaral;6;4;2;1;110;93;241;231;-4;-8;1;-13;0;0;0;-1;;;;;52.7;37.3;10.0;67.7;24.7;7.5;0;20240418;final20240418v1;2m;2023
7709;7;COLEGIO SAN JOSE PUERTO MONTT;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;3;2;3;1;65;64;268;263;19;12;12;-1;1;0;1;0;;;;;33.8;35.4;30.8;46.9;40.6;12.5;0;20240418;final20240418v1;2m;2023
802;8;LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA;4;DE COQUIMBO;43;LIMARÍ;4303;MONTE PATRIA;42;Limari;2;1;1;1;136;135;208;227;5;2;-19;0;0;0;-1;0;;;;;83.8;11.0;5.1;70.4;28.1;1.5;0;20240418;final20240418v1;2m;2023
18114;5;COLEGIO A-LAFKEN;8;DEL BIOBÍO;81;CONCEPCIÓN;8107;PENCO;83;Concepcion;3;2;3;1;22;24;238;260;-32;-16;-18;-4;-1;0;-1;0;;;;;63.6;18.2;18.2;41.7;45.8;12.5;0;20240418;final20240418v1;2m;2023
12309;9;COLEGIO PIRAMIDE;5;DE VALPARAÍSO;57;SAN FELIPE DE ACONCAGUA;5701;SAN FELIPE;52;San Felipe - Los Andes;3;2;3;1;36;37;255;237;2;-6;-1;-27;0;0;0;-1;;;;;38.9;38.9;22.2;62.2;32.4;5.4;0;20240418;final20240418v1;2m;2023
6899;3;LICEO REPUBLICA DEL BRASIL;14;DE LOS RÍOS;141;VALDIVIA;14103;LANCO;141;Valdivia;2;1;2;2;23;22;243;220;-6;-11;3;-24;0;0;0;-1;;;;;60.9;30.4;8.7;81.8;18.2;0.0;0;20240418;final20240418v1;2m;2023
161;9;LICEO DE HUARA;1;DE TARAPACÁ;14;TAMARUGAL;1404;HUARA;14;Tamarugal;2;1;1;2;29;28;211;222;-23;-5;-16;-5;-1;0;-1;0;;;;;72.4;27.6;0.0;71.4;25.0;3.6;0;20240418;final20240418v1;2m;2023
284;4;LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA;2;DE ANTOFAGASTA;21;ANTOFAGASTA;2101;ANTOFAGASTA;21;Antofagasta;1;1;2;1;128;128;212;204;0;2;-28;-40;0;0;-1;-1;;;;;81.3;14.1;4.7;83.6;13.3;3.1;0;20240418;final20240418v1;2m;2023
17719;9;COLEGIO PARTICULAR CONTINENTAL;8;DEL BIOBÍO;82;ARAUCO;8205;CURANILAHUE;84;Arauco;3;2;3;1;41;43;286;362;1;-2;30;98;0;0;1;1;;;;;17.1;43.9;39.0;4.7;14.0;81.4;0;20240418;final20240418v1;2m;2023
16932;3;COLEGIO ESCUELA PREMILITAR LAUTARO;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6111;OLIVAR;61;Cachapoal;3;2;2;1;26;27;183;196;-24;-8;-57;-48;-1;0;-1;-1;;;;;92.3;7.7;0.0;92.6;7.4;0.0;0;20240418;final20240418v1;2m;2023
1489;3;LICEO DE OLMUE;5;DE VALPARAÍSO;58;MARGA MARGA;5803;OLMUÉ;51;Quillota - Petorca;2;1;1;1;44;48;213;213;;-16;-14;-14;;0;-1;-1;;;1;;75.0;18.2;6.8;81.3;16.7;2.1;0;20240418;final20240418v1;2m;2023
1263;7;LICEO BICENTENARIO CORINA URBINA VILLANUEVA;5;DE VALPARAÍSO;57;SAN FELIPE DE ACONCAGUA;5701;SAN FELIPE;52;San Felipe - Los Andes;2;1;2;1;53;55;254;241;1;8;14;-3;0;0;1;0;;;;;47.2;32.1;20.8;58.2;32.7;9.1;0;20240418;final20240418v1;2m;2023
25737;0;COLEGIO PART. ACROPOLIS;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;2;1;33;33;256;250;;;16;6;;;1;0;;;1;1;51.5;18.2;30.3;51.5;36.4;12.1;0;20240418;final20240418v1;2m;2023
1844;9;COLEGIO FRANCO INGLES;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;4;3;5;1;7;6;278;289;2;-15;-8;-34;0;0;0;-1;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;2m;2023
6753;9;LICEO SANTA MARIA LA BLANCA;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;2;1;2;1;59;69;238;241;;1;;-3;;0;;0;2;;1;;54.2;39.0;6.8;59.4;33.3;7.2;0;20240418;final20240418v1;2m;2023
25654;4;COLEGIO EVEREST;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;133;Oriente;4;3;5;1;114;116;291;372;6;31;5;49;0;1;1;1;;;;;20.2;25.4;54.4;1.7;8.6;89.7;0;20240418;final20240418v1;2m;2023
10749;2;LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13604;PADRE HURTADO;135;Talagante;2;1;2;1;100;100;231;233;13;6;-9;-11;1;0;-1;-1;;;;;65.0;24.0;11.0;62.0;34.0;4.0;0;20240418;final20240418v1;2m;2023
3172;0;LICEO BICENTENARIO DE EXCELENCIA TECNICO PROFESIONAL PUTÚ;7;DEL MAULE;71;TALCA;7102;CONSTITUCIÓN;72;Talca;2;1;1;2;37;36;229;219;0;-23;2;-8;0;-1;0;0;;;;;62.2;29.7;8.1;83.3;13.9;2.8;0;20240418;final20240418v1;2m;2023
25050;3;COLEGIO PARTICULAR SAN MATEO;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;2;1;57;60;250;240;24;16;10;-4;1;0;1;0;;;;;45.6;43.9;10.5;58.3;30.0;11.7;0;20240418;final20240418v1;2m;2023
22050;7;LICEO BICENTENARIO DE EXCELENCIA BENJAMIN MUÑOZ GAMERO;10;DE LOS LAGOS;103;OSORNO;10302;PUERTO OCTAY;103;Osorno;2;1;1;1;46;48;223;216;-2;0;-4;-11;0;0;0;-1;;;;;71.7;23.9;4.3;79.2;20.8;0.0;0;20240418;final20240418v1;2m;2023
18220;6;COLEGIO BICENTENARIO NUEVA ESPERANZA DE YUNGAY;16;DE ÑUBLE;161;DIGUILLÍN;16109;YUNGAY;161;Diguillín;3;2;2;1;43;43;270;268;-5;-17;30;24;0;-1;1;1;;;;;27.9;39.5;32.6;37.2;44.2;18.6;0;20240418;final20240418v1;2m;2023
40155;2;COLEGIO DIEGO VELÁZQUEZ;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;3;2;2;1;35;30;271;275;45;56;31;31;1;1;1;1;;;;;28.6;42.9;28.6;36.7;36.7;26.7;0;20240418;final20240418v1;2m;2023
26378;8;ESCUELA PATRONA DE LOURDES;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13605;PEÑAFLOR;135;Talagante;3;2;4;1;36;34;269;280;-9;-8;0;-8;0;0;0;0;;;;;27.8;55.6;16.7;23.5;58.8;17.6;0;20240418;final20240418v1;2m;2023
26046;0;COLEGIO  MANQUECURA CIUDAD DE LOS VALLES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;4;3;5;1;87;90;283;300;5;8;-3;-23;0;0;0;-1;;;;;20.7;37.9;41.4;15.6;48.9;35.6;0;20240418;final20240418v1;2m;2023
14284;0;LICEO RENE DESCARTES;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;3;2;2;1;76;81;258;259;-6;17;18;15;0;1;1;1;;;;;44.7;32.9;22.4;40.7;50.6;8.6;0;20240418;final20240418v1;2m;2023
8542;1;LICEO SAN FRANCISCO DE QUITO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13108;INDEPENDENCIA;137;Norte;2;1;3;1;37;36;227;239;2;-19;-29;-25;0;0;-1;-1;;;;;70.3;13.5;16.2;58.3;27.8;13.9;0;20240418;final20240418v1;2m;2023
25359;6;COLEGIO METODISTA DE SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;3;2;3;1;16;17;254;235;17;-2;-2;-29;0;0;0;-1;;;;;62.5;6.3;31.3;64.7;23.5;11.8;0;20240418;final20240418v1;2m;2023
9375;0;CENTRO EDUCACIONAL LONDON;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;2;1;92;96;230;229;6;17;-10;-15;0;1;-1;-1;;;;;72.8;18.5;8.7;71.9;21.9;6.3;0;20240418;final20240418v1;2m;2023
3719;2;COLEGIO COYAM;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;3;2;2;1;42;42;225;235;-2;16;-15;-9;0;0;-1;0;;;;;71.4;19.0;9.5;66.7;23.8;9.5;0;20240418;final20240418v1;2m;2023
15621;3;COLEGIO PARTICULAR EL REAL;6;DEL LIBERTADOR BERNARDO OHIGGINS;63;COLCHAGUA;6301;SAN FERNANDO;62;Colchagua;3;2;3;1;33;33;271;273;17;-8;15;9;1;0;1;1;;;;;33.3;33.3;33.3;36.4;42.4;21.2;0;20240418;final20240418v1;2m;2023
9020;4;COLEGIO SANTA CATALINA LABOURÉ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13113;LA REINA;133;Oriente;3;2;3;1;54;52;263;264;28;22;7;0;1;1;1;0;;;;;35.2;42.6;22.2;38.5;50.0;11.5;0;20240418;final20240418v1;2m;2023
10503;1;COLEGIO EDUC.PART. COMP.DE MARIA P. ALTO;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;3;1;71;75;285;317;9;15;29;53;0;1;1;1;;;;;12.7;46.5;40.8;13.3;41.3;45.3;0;20240418;final20240418v1;2m;2023
11831;1;LICEO INDUSTRIAL BENJAMIN FRANKLIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13126;QUINTA NORMAL;134;Poniente;1;1;2;1;157;157;222;209;8;-15;-18;-35;0;-1;-1;-1;;;;;71.3;21.7;7.0;84.1;15.3;0.6;0;20240418;final20240418v1;2m;2023
40301;6;LICEO POLITECNICO DE QUELLON;10;DE LOS LAGOS;102;CHILOÉ;10208;QUELLÓN;102;Chiloe;1;1;1;1;89;93;214;200;1;-6;-13;-27;0;0;-1;-1;;;;;76.4;20.2;3.4;91.4;8.6;0.0;0;20240418;final20240418v1;2m;2023
31064;6;COLEGIO ALBORADA DE LAMPA;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13302;LAMPA;137;Norte;3;2;1;1;25;24;245;229;;;;;;;;;2;2;1;1;60.0;20.0;20.0;66.7;25.0;8.3;0;20240418;final20240418v1;2m;2023
10254;7;CENTRO EDUCACIONAL JOSE MIGUEL CARRERA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13127;RECOLETA;137;Norte;2;1;2;1;67;66;215;203;13;0;-25;-41;1;0;-1;-1;;;;;80.6;13.4;6.0;87.9;9.1;3.0;0;20240418;final20240418v1;2m;2023
24317;5;COLEGIO PUERTO NATALES;12;DE MAGALLANES Y DE LA ANTÁRTICA CHILENA;124;ÚLTIMA ESPERANZA;12401;NATALES;121;Magallanes;3;2;4;1;32;31;261;271;5;-10;-8;-17;0;0;-1;-1;;;;;40.6;28.1;31.3;41.9;35.5;22.6;0;20240418;final20240418v1;2m;2023
25153;4;COLEGIO PARTICULAR NUEVA ERA SIGLO XXI;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;4;1;118;129;233;251;-1;-13;-36;-37;0;-1;-1;-1;;;;;60.2;27.1;12.7;53.5;35.7;10.9;0;20240418;final20240418v1;2m;2023
2090;7;COLEGIO TERESA DE LOS ANDES-ALGARROBO;5;DE VALPARAÍSO;56;SAN ANTONIO;5602;ALGARROBO;54;San Antonio;3;2;2;1;34;36;248;247;-16;-5;8;3;-1;0;1;0;;;;;52.9;38.2;8.8;69.4;16.7;13.9;0;20240418;final20240418v1;2m;2023
14825;3;NUEVO COLEGIO PART. DE CARTAGENA;5;DE VALPARAÍSO;56;SAN ANTONIO;5603;CARTAGENA;54;San Antonio;3;2;2;1;20;21;243;235;;20;;-9;;0;;0;2;;1;;60.0;15.0;25.0;61.9;23.8;14.3;0;20240418;final20240418v1;2m;2023
2339;6;ESCUELA MUNICIPAL ZUNIGA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6117;SAN VICENTE;61;Cachapoal;1;1;1;2;27;23;222;201;6;-9;-5;-26;0;0;0;-1;;;;;81.5;14.8;3.7;87.0;8.7;4.3;0;20240418;final20240418v1;2m;2023
9810;8;LICEO POLITECNICO PART.SAGRADO CORAZON;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13116;LO ESPEJO;132;Sur;3;2;2;1;65;64;250;244;26;-23;10;0;1;-1;1;0;;;;;55.4;24.6;20.0;56.3;35.9;7.8;0;20240418;final20240418v1;2m;2023
7941;3;LICEO CARLOS IBAÑEZ DEL CAMPO;10;DE LOS LAGOS;101;LLANQUIHUE;10104;FRESIA;101;Llanquihue;6;4;1;1;66;74;239;215;;-5;;-12;;0;;-1;2;;1;;59.1;30.3;10.6;81.1;17.6;1.4;0;20240418;final20240418v1;2m;2023
11144;9;ESCUELA DIEGO DE ALMEYDA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;3;2;2;1;69;69;229;228;-14;-17;-11;-16;-1;-1;-1;-1;;;;;71.0;20.3;8.7;62.3;31.9;5.8;0;20240418;final20240418v1;2m;2023
15767;8;COLEGIO DIEGO PORTALES;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6108;MACHALÍ;61;Cachapoal;3;2;2;1;43;43;245;225;23;-8;5;-19;1;0;0;-1;;;;;58.1;27.9;14.0;74.4;20.9;4.7;0;20240418;final20240418v1;2m;2023
20095;6;COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO;9;DE LA ARAUCANÍA;91;CAUTÍN;9120;VILLARRICA;93;Cautin Sur;3;2;2;2;19;15;256;235;40;-19;16;-9;1;0;1;0;;;;;36.8;42.1;21.1;80.0;13.3;6.7;0;20240418;final20240418v1;2m;2023
1449;4;COLEGIO CARMELITA FELIPE CORTÉS;5;DE VALPARAÍSO;55;QUILLOTA;5506;NOGALES;51;Quillota - Petorca;3;2;1;1;76;74;219;214;;;-8;-13;;;-1;-1;;;1;1;67.1;28.9;3.9;81.1;18.9;0.0;0;20240418;final20240418v1;2m;2023
1549;0;ESCUELA REPUBLICA DE MEXICO;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;6;4;2;1;28;24;207;224;-14;3;-33;-20;0;0;-1;-1;;;;;85.7;10.7;3.6;75.0;25.0;0.0;0;20240418;final20240418v1;2m;2023
4798;8;SAGRADOS CORAZONES;8;DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;83;Concepcion;4;3;5;1;94;96;269;322;-11;-9;-17;-1;-1;0;-1;0;;;;;30.9;34.0;35.1;12.5;38.5;49.0;0;20240418;final20240418v1;2m;2023
8880;3;COLEGIO NIDO DE AGUILAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;133;Oriente;4;3;5;1;48;55;277;326;;1;-9;3;;0;-1;0;;;1;;29.2;27.1;43.8;9.1;36.4;54.5;0;20240418;final20240418v1;2m;2023
25107;0;COLEGIO MAIMONIDES SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;133;Oriente;4;3;5;1;13;12;308;357;7;-30;22;34;0;-1;1;1;;;;;15.4;7.7;76.9;8.3;8.3;83.3;0;20240418;final20240418v1;2m;2023
17782;2;LICEO RIOS DE CHILE;8;DEL BIOBÍO;81;CONCEPCIÓN;8107;PENCO;83;Concepcion;2;1;1;1;41;47;215;203;-2;-11;-12;-24;0;0;-1;-1;;;;;73.2;24.4;2.4;87.2;12.8;0.0;0;20240418;final20240418v1;2m;2023
3713;3;COLEGIO SEMINARIO PADRE ALBERTO HURTADO;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;3;2;4;1;125;126;258;274;10;-2;-11;-14;1;0;-1;-1;;;;;44.8;32.8;22.4;38.1;39.7;22.2;0;20240418;final20240418v1;2m;2023
1403;6;COL.NTRA.SEÑORA DEL HUERTO;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;4;3;4;1;42;42;272;276;0;;3;-12;0;;0;-1;;;;1;28.6;40.5;31.0;31.0;42.9;26.2;0;20240418;final20240418v1;2m;2023
11977;6;SAINT CHRISTIAN COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13111;LA GRANJA;132;Sur;3;2;2;1;39;39;268;347;-7;35;28;103;0;1;1;1;;;;;30.8;43.6;25.6;12.8;5.1;82.1;0;20240418;final20240418v1;2m;2023
12518;0;COLEGIO DIOCESANO OBISPO LABBE;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;3;2;3;1;53;49;247;255;;;;;;;;;2;2;1;1;49.1;28.3;22.6;53.1;24.5;22.4;0;20240418;final20240418v1;2m;2023
